lat,classic,architecture,comfort,number_of_levels_basement_excl,interior design,town,price_detail,modern,barn,parquet,garage,yard,landscape,fireplace,patio,living_space_area_basement_excl,sold_in,villa,scenic,building_dimensions,long,minimalist,address,number_of_bathrooms,hotel,suburb,porch,total_number_of_rooms,environment,swimming pool,travel,number_of_bedrooms,gazebo,pool,url,flora,luxury,contemporary,mansion,lot_dimensions,year_sold,month_sold,pavement,old,municipal_assessment,asking_price,final_amount,property_style,backyard_faces,number_of_half_baths,year_of_construction,bathroom_details,bedroom_details,located_on_which_floor_if_condo,ownership,number_of_exterior_parking
45.60901279296042,0,1,1,2,1,Anjou,available_now,0,0,0,0,0,0,0,0,118.92,117,0,0,9.75,-73.56119692325592,1,7810 place Chambon,2,1,0,1,7,0,0,0,3,0,0,http://duproprio.com//house-for-sale-anjou-quebec-en-226527,0,1,1,0,24.99,2011,6,0,0,231700,290000,280000,2_storey,south_east,1,1964,cï¿½ramique,,,,
45.563134,0,1,0,2,1,Rosemont / La Petite Patrie,with_parking,0,0,0,0,0,0,1,0,162.58,69,0,0,12.19,-73.5765305,0,6329 avenue 24e,1,1,0,0,15,0,0,0,3,0,0,http://duproprio.com//house-for-sale-rosemont-petite-patrie-quebec-en-243694,0,1,1,0,24.69,2011,6,0,1,530000,579000,570000,open_area,east,1,2009,2e_salle_de_bain_possible_au_s_sol_plomberie_en_place,3_grandes_chambres_chambre_des_maï¿½tres_avec_un_grand_walk_in_et_mur_de_brique_vï¿½ritable,,,
45.5522246,0,1,0,3,1,Mercier / Hochelaga / Maisonneuve,with_income,0,0,0,0,1,0,0,1,181.44,1,0,0,,-73.5521337,0,2676 avenue Charlemagne,2,0,0,1,7,0,0,0,4,0,0,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-260138,0,1,1,0,,2011,6,0,0,383000,499000,475000,,,1,2001,,,,,
45.6525266,0,1,0,1,1,Pointe-Aux-Trembles / East Montreal,by_appointment,0,0,0,0,1,0,0,0,111.48,43,0,0,10.67,-73.4993509,0,12835 Edmond Brandt,1,1,0,1,9,0,0,0,3,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-248717,0,1,1,0,36.27,2011,6,0,0,,344900,335000,detached,north_west,1,1987,entiï¿½rement_rï¿½novï¿½e,3_chambres_au_rez_de_chaussï¿½e,,,
45.43718896876378,0,1,0,3,1,Lachine,negotiable,0,0,0,0,0,0,0,1,133.78,8,0,0,10.97,-73.68234157562256,0,474 rue 21 Avenue,2,1,1,0,,0,0,1,3,0,0,http://duproprio.com//house-for-sale-lachine-quebec-en-258552,0,1,1,1,13.72,2011,6,1,0,339000,425000,410000,divided_co_ownership,east,1,2006,,walk_in_closet,,,
45.6523875,0,1,0,1,0,Riviï¿½re des Prairies,with_garage,0,0,0,0,1,0,0,0,75.81,69,0,0,10.36,-73.5690487,0,12300 avenue 54e,2,0,1,1,8,0,0,0,3,0,0,http://duproprio.com//home-for-sale-riviere-des-prairies-quebec-en-243298,0,0,0,1,24.38,2011,5,0,0,211600,299000,285000,open_area,west,,1982,,une_chambre_au_sous_sol,,,
45.466060233859785,0,1,0,2,1,Pointe-Claire,with_garage,0,0,0,0,1,0,0,0,116.13,10,0,0,40,-73.80529403686523,0,59 croissant Compton-Crescent Av.,2,1,1,0,,0,0,0,4,0,0,http://duproprio.com//home-for-sale-pointe-claire-quebec-en-197543,0,1,1,0,30.48,2011,5,0,0,249400,365000,354000,cathedral_roof,west,1,1992,,,,,
45.4914519,0,1,1,2,1,"Ville-Marie (downtown, old Mtl)",,0,0,0,0,0,1,1,1,116.13,5,0,0,,-73.5699016,0,5-1510 rue St-Jacques,1,1,1,0,,1,0,0,2,0,0,http://duproprio.com//house-for-sale-montreal-downtown-ville-marie-quebec-en-258846,0,1,1,1,,2011,5,0,0,,399999,420000,,south_west,1,,bain_antique_sur_pattes_mur_plancher_et_douche_de_marbre,walk_in_dans_la_chambre_ï¿½_coucher_principale_3iï¿½me_chambre_boudoir,,,
45.561265856564674,0,1,0,1,1,Ahuntsic / Cartierville,available_now,0,0,1,1,0,0,1,0,106.1,48,0,0,7.62,-73.65467995405197,1,10135 rue Olympia,2,0,1,1,8,0,0,0,3,0,0,http://duproprio.com//new-home-for-sale-ahuntsic-cartierville-quebec-en-185603,0,1,1,0,26.82,2011,5,1,0,,,,,,,,,,,,
45.57888942174226,0,1,0,2,1,Mercier / Hochelaga / Maisonneuve,with_garage,0,0,1,0,0,0,1,1,141.21,30,1,0,11.58,-73.54825258255005,0,6067 rue Alfred-Pellan,2,1,0,1,7,0,1,1,3,0,1,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-252526,0,1,1,0,178.47,2011,5,0,0,,529500,525000,townhouse,north,1,1995,,ch_principale_148_x_13_plus_walk_in_ch_2e_10_x_95_ch_3e_115_x_95,,,
45.4797493,0,1,1,2,1,Dollard-Des-Ormeaux,,0,0,1,0,1,0,0,1,106.65,8,0,0,8.53,-73.845787,0,277 Magnolia,1,0,0,1,8,0,0,0,4,0,0,http://duproprio.com//home-for-sale-dollard-des-ormeaux-quebec-en-257161,0,1,1,0,30.48,2011,5,0,0,300000,332500,330000,detached,,1,1966,,,,,
45.46262897010511,0,1,1,2,1,L'Ile Des Soeurs,with_garage,0,0,0,0,0,1,0,1,133.78,40,0,0,11.89,-73.55393886566162,0,241 rue de la Noue,2,0,0,0,7,0,0,1,3,0,0,http://duproprio.com//house-for-sale-ile-des-soeurs-quebec-en-249958,1,1,1,0,28.65,2011,5,1,0,,,,townhouse,south,1,1987,bain_ï¿½_remous,ccp,,,
45.5254482,0,1,0,2,1,Le Plateau-Mont-Royal,,0,0,0,0,0,0,0,1,173.91,100,0,0,17.68,-73.5784145,0,4421 St-Andrï¿½,2,1,0,1,,0,0,1,5,0,0,http://duproprio.com//house-for-sale-plateau-mont-royal-quebec-en-219777,1,1,1,0,28.65,2011,5,1,1,672400,820000,765000,2_storey,east,,1902,complï¿½tes,,,,
45.522132,0,1,0,2,1,Le Plateau-Mont-Royal,,0,0,0,0,0,0,1,0,111.48,237,0,0,9.14,-73.5821414,0,4383 Henri Julien,1,1,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-plateau-mont-royal-quebec-en-210632,0,1,1,0,21.64,2011,5,0,0,,,,townhouse,east,1,1900,a_l_ï¿½tage,toutes_les_chambres_ont_des_garde_robes,,,
45.49927851007325,0,1,0,1,1,Pierrefonds / Roxboro,available_now,0,0,1,0,0,0,0,0,105.35,35,0,0,8.23,-73.83469104766846,1,12826 Bedford,3,1,0,0,12,0,0,1,5,0,0,http://duproprio.com//home-for-sale-pierrefonds-roxboro-quebec-en-248811,0,1,1,0,72,2011,5,0,1,,,,detached,north_west,,1964,cï¿½ramique_au_sol,planchers_de_bois_franc,,,
45.5432863,0,1,0,1,1,Ahuntsic / Cartierville,no_agents,0,0,1,1,1,0,0,1,111.48,19,0,0,12.19,-73.6729048,0,10550 rue Hogue,2,1,1,1,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-252807,0,1,1,0,22.86,2011,5,0,0,,419000,410000,semi_detached,south_west,,1956,,chambre_a_coucher_principale_14_x_11_6_p_cac_14_x_10p_cac_10x_9p,,,
45.577477637339534,0,1,0,2,1,Ahuntsic / Cartierville,completely_renovated,0,0,1,0,0,0,0,1,115.94,38,0,0,7.92,-73.65236520767212,1,10660 rue D'iberville,2,1,0,0,9,0,0,0,3,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-249688,0,1,1,0,32.56,2011,5,1,1,,419000,407000,2_storey,south_west,1,1951,2_complï¿½tes_avec_salle_de_lavage_au_ss,2_au_2ï¿½me_et_1_au_ss,,,
45.4598649,0,1,1,3,1,L'Ile Des Soeurs,,0,0,0,0,0,0,0,0,158.77,116,0,0,12.01,-73.5504937,0,16 rue des Fauvettes,4,0,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-ile-des-soeurs-quebec-en-228342,0,1,1,0,30.24,2011,5,0,0,,,,,,1,1994,master_bedroom_ensuite_plus_2nd_full_bathroom_on_2nd_level_full_bathroom_in_basement_2_piece_bathroom_on_main_level,2,,,
45.6783611,0,1,0,1,1,Pointe-Aux-Trembles / East Montreal,completely_renovated,1,0,0,0,0,0,0,0,93.65,117,0,0,10.97,-73.4909355,0,30 avenue 65e,2,1,0,0,,0,0,0,4,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-214296,0,1,1,0,397.2,2011,5,0,0,228600,309900,284250,townhouse,south_west,,1985,plancher_chauffant_ï¿½_l_ï¿½tage,,,,
45.5055673,0,1,1,2,1,Mount-Royal,,0,0,0,0,0,1,1,0,204.39,118,0,0,272.21,-73.6550073,1,1768 rue Lucerne,2,1,0,0,,1,0,0,3,0,0,http://duproprio.com//home-for-sale-mount-royal-quebec-en-12114,0,1,1,0,530.1,2011,5,0,0,460000,649000,580000,detached,south,1,1952,,,,,
45.6020824,0,1,0,2,1,Mercier / Hochelaga / Maisonneuve,completely_renovated,1,0,1,0,1,0,0,0,148.64,4,0,0,10.67,-73.5374721,0,8371 place Fonteneau,2,1,0,1,7,0,0,0,3,0,0,http://duproprio.com//home-for-sale-mercier-hochelaga-maisonneuve-quebec-en-255897,0,1,1,0,25.12,2011,5,0,0,,,,detached,north_west,1,1984,bain_ï¿½_l_ï¿½tage_douche_au_sous_sol,3_chambres_ï¿½_l_ï¿½tage,,,
45.6072368,0,1,0,3,1,North Montreal,with_garage,1,0,0,0,1,0,1,0,99.31,276,0,0,99.31,-73.6287852,0,5540 William Allan,1,0,0,0,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-north-montreal-quebec-en-200128,0,1,1,0,27.43,2011,5,0,0,261000,279900,261000,detached,south,1,1957,,,,,
45.66425883747735,0,1,1,2,1,Riviï¿½re des Prairies,new_price,0,0,1,0,0,0,0,0,126.35,6,0,0,10.36,-73.55800777673721,0,10272 Louis-Bonin,1,1,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-221085,0,1,1,0,36.58,2011,5,0,1,234300,304900,293000,semi_detached,south,1,2005,,,,,
45.5906893,0,1,1,2,1,North Montreal,updated_price,0,0,0,0,0,1,0,0,111.48,342,0,0,6.1,-73.6317423,1,10660 Pelletier,1,0,0,0,,1,0,0,3,0,0,http://duproprio.com//home-for-sale-north-montreal-quebec-en-188099,0,1,1,0,23.13,2011,5,0,0,,249999,240000,detached,,1,1950,separated_shower,,,,
45.4779417,0,1,0,2,1,Westmount,best_price_in_the_area,0,0,0,0,0,1,1,0,221.3,49,0,0,6.4,-73.5988965,0,305 avenue Grosvenor,3,0,1,0,8,1,0,1,4,0,0,http://duproprio.com//house-for-sale-westmount-quebec-en-244623,0,1,1,1,6.25,2011,5,0,1,703700,839000,825000,townhouse,north_east,1,1921,,master_bedroom_ensuite,,,
45.5025568,0,1,0,2,1,L'ile-Bizard / Sainte-Geneviï¿½ve,new_price,0,0,0,0,1,0,0,0,136.38,67,0,0,9.49,-73.8677843,1,644 St-Malo Est,1,1,1,0,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-ile-bizard-quebec-en-240419,0,1,1,0,31.41,2011,5,0,0,,,,2_storey,,1,1992,,possibilite_de_chambres_au_sous_sol,,,
45.5334532,0,1,0,2,1,Ahuntsic / Cartierville,completely_renovated,0,0,1,0,0,0,1,0,208.1,53,0,0,8.53,-73.7195103,0,12360 DeSerres,4,1,0,0,18,0,0,1,5,0,0,http://duproprio.com//home-for-sale-ahuntsic-cartierville-quebec-en-243902,0,1,1,1,33.83,2011,5,1,1,438100,675000,675000,detached,south_west,1,1932,,,,,
45.45543467785282,0,1,0,2,1,Pierrefonds / Roxboro,with_garage,0,0,0,0,1,0,0,1,167.5,3,0,0,16,-73.88863563537598,0,4564 Chateau Pierrefonds,1,1,0,1,,0,0,1,3,0,0,http://duproprio.com//house-for-sale-pierrefonds-roxboro-quebec-en-254868,0,1,1,0,30.48,2011,5,0,0,,,,townhouse,south_west,1,,,,,,
45.59130859080777,0,1,1,1,1,North Montreal,with_garage,1,0,0,0,0,0,1,0,91.04,193,0,0,10.85,-73.63582134246826,0,10844 Hï¿½bert,2,0,1,1,,0,0,0,4,0,0,http://duproprio.com//home-for-sale-north-montreal-quebec-en-217082,0,1,1,0,19.51,2011,5,0,0,249300,329000,300000,detached,north_west,,1958,1_au_premier_plancher_bain_et_1_au_sous_sol_douche,2_au_premier_plancher_et_2_au_sous_sol,,,
45.49263040498,0,1,1,2,1,Dollard-Des-Ormeaux,no_agents,0,0,0,1,0,0,0,0,152.18,411,0,0,7.92,-73.802933692932,1,21 croissant Columbia,1,1,1,1,,0,0,0,5,0,0,http://duproprio.com//home-for-sale-dollard-des-ormeaux-quebec-en-173705,0,1,1,0,27.43,2011,5,0,0,319800,429500,420000,2_storey,,1,1966,,4_1,,,
45.5111122,0,1,0,3,1,St-Laurent,new_price,0,0,0,0,0,0,0,0,202.9,73,0,0,8.53,-73.713372,1,2797 Ecu,2,0,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-st-laurent-quebec-en-236676,0,1,1,0,,2011,5,0,1,,519000,505000,townhouse,north_east,1,2006,,,,,
45.4349155,0,1,0,2,1,Lachine,negotiable,0,0,0,0,0,0,0,0,113.71,62,0,0,10.36,-73.684073,1,2188 Notre Dame,2,0,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-lachine-quebec-en-240231,0,1,1,0,,2011,5,0,1,309600,349000,328000,townhouse,east,1,2004,,,,,
45.5938785,0,1,1,4,1,Mercier / Hochelaga / Maisonneuve,waterfront,0,0,1,0,0,0,1,0,111.48,362,0,0,12.19,-73.5125068,1,8139 rue Josï¿½phine-Marchand,1,0,1,1,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-65061,0,1,1,0,24.38,2011,5,1,0,225000,269000,262000,townhouse,south,1,1998,bain_thï¿½rapeutique_douche_en_coin,chambres_privï¿½_sur_chaque_niveau_234,,,
45.466692285982774,0,1,0,3,1,L'Ile Des Soeurs,negotiable,0,0,0,0,0,0,1,0,127.09,51,0,0,11.58,-73.53814601898193,0,6 rue Berlioz,2,1,0,0,8,0,0,0,3,0,0,http://duproprio.com//house-for-sale-ile-des-soeurs-quebec-en-243466,0,1,1,1,133.8,2011,5,0,1,,,,townhouse,east,1,1998,dont_une_au_sous_sol_attenante_ï¿½_une_chambre,dont_une_convertie_en_bureau,,,
45.464376,0,1,0,3,1,L'Ile Des Soeurs,,0,0,1,0,0,0,0,0,147.53,50,0,0,,-73.547832,0,545 rue de la Grande-Allï¿½e,1,1,0,0,6,0,0,0,2,0,0,http://duproprio.com//house-for-sale-ile-des-soeurs-quebec-en-244059,0,1,1,0,5.21,2011,5,0,1,,,,townhouse,east,1,1998,douche_et_bain_podium_indï¿½pendants,grande_chambre_des_maï¿½tres,,,
45.564067670832685,0,1,0,2,1,Ahuntsic / Cartierville,available_now,0,0,0,0,0,0,1,0,135.64,54,0,0,10.21,-73.64642411470413,0,1744 Joseph Lamarche,1,1,0,0,10,0,0,1,3,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-242591,0,1,1,0,30.48,2011,5,0,1,321700,384500,375000,2_storey,north_west,1,1983,bain_thï¿½rapeutique_avec_douche_et_porte_bain_douche_aciflex_facile_d_entretien,la_grande_salle_familiale_localisï¿½e_au_sous_sol_peut_servir_de_chambre,,,
45.65961740070948,0,1,1,2,1,Riviï¿½re des Prairies,with_garage,0,0,1,0,0,0,0,0,120.4,26,0,0,10.97,-73.5503339767456,1,12249 rue des Iris,1,1,1,1,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-249270,0,1,1,1,35.05,2011,5,0,0,263800,275000,271500,2_storey,,1,2009,bain_podium_en_coin_douche_indï¿½pendante,3_chambres_ï¿½_l_ï¿½tage,,,
45.667426,0,1,0,2,1,Riviï¿½re des Prairies,no_agents,1,0,0,0,1,0,0,0,120.77,23,0,0,12.19,-73.5504041,1,10604 Perras,2,1,1,0,9,0,0,1,3,0,0,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-248706,0,1,1,1,546.73,2011,5,0,1,246033,299900,288000,semi_detached,south,2,1997,,3_chambres_ï¿½_l_ï¿½tage_dont_une_avec_grand_walk_in_et_une_autre_avec_s_e_attenante,,,
45.4704145,0,1,0,2,1,South-West Montreal,completely_renovated,1,0,1,0,0,0,1,0,116.13,19,0,0,10.36,-73.5924158,1,5059 Ste-Clotilde,1,1,0,0,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-montreal-sud-ouest-quebec-en-248165,0,1,1,0,21.34,2011,5,0,0,,338000,338000,2_storey,,1,,,,,,
45.49275073964817,0,1,0,2,1,Dollard-Des-Ormeaux,no_agents,0,0,0,0,0,0,1,0,167.23,47,0,0,13.14,-73.78164768218994,0,51 Lamarche,2,1,1,0,10,0,0,0,5,0,0,http://duproprio.com//home-for-sale-dollard-des-ormeaux-quebec-en-241890,0,1,1,1,643.07,2011,5,0,1,413000,459000,450000,open_area,,,1984,salle_de_bain_du_sous_sol_avec_plancher_chauffant_ï¿½lectrique,3_chambres_au_2iï¿½me_ï¿½tage_et_2_chambres_au_sous_sol,,,
45.43399686867029,0,1,1,2,1,LaSalle,reduced_price,0,0,0,0,0,1,0,0,100,62,0,0,8.17,-73.63882541656494,0,2492 avenue Dollard,2,0,0,0,7,1,0,0,2,0,0,http://duproprio.com//home-for-sale-lasalle-quebec-en-223351,0,1,1,0,33528,2011,5,0,0,266000,289000,275000,semi_detached,south_west,,1954,bain_douche_au_2e_douche_1er,grand_master_cac_13_x_19,,,
45.55718307009187,0,1,0,2,1,Mercier / Hochelaga / Maisonneuve,,0,0,0,0,0,0,0,0,148.64,12,0,0,12.19,-73.54690074920654,0,2434 Bennett,1,0,1,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-250914,0,1,1,0,12.19,2011,5,0,1,349000,449000,430000,townhouse,,2,1998,,,,,
45.4242791,0,1,1,3,1,LaSalle,with_garage,0,0,1,0,1,0,1,1,200.67,18,0,0,10.97,-73.6120343,0,847 Raymond,1,1,1,0,,0,0,1,3,0,0,http://duproprio.com//house-for-sale-lasalle-quebec-en-249342,0,1,1,1,263,2011,5,0,0,425000,459000,459000,townhouse,south,1,2007,,fermï¿½es,,,
45.63057156875547,0,1,1,2,1,Riviï¿½re des Prairies,with_garage,1,0,0,0,0,0,0,0,97.55,19,0,0,4.72,-73.599573969841,0,12209 Anna-Paquin,1,1,0,0,10,0,0,1,2,0,0,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-248676,0,1,1,0,187.11,2011,5,0,1,214000,249900,244000,townhouse,west,2,2001,double_sink_with_seperate_shower,2_large_bedrooms_on_first_floor,,,
45.6897184,0,1,1,3,1,Pointe-Aux-Trembles / East Montreal,by_appointment,0,0,0,0,1,0,0,0,89.19,210,0,0,9.75,-73.4952201,1,1980 avenue 81 ieme,2,1,1,1,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-211078,0,1,1,0,28.65,2011,5,0,0,,,,detached,south,,1983,,,,,
45.564067670832685,0,1,0,2,1,Ahuntsic / Cartierville,available_now,0,0,0,0,0,0,1,0,135.64,54,0,0,10.21,-73.64642411470413,0,1744 Joseph Lamarche,1,1,0,0,10,0,0,1,3,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-242591,0,1,1,0,30.48,2011,5,0,1,321700,384500,375000,2_storey,north_west,1,1983,bain_thï¿½rapeutique_avec_douche_et_porte_bain_douche_aciflex_facile_d_entretien,la_grande_salle_familiale_localisï¿½e_au_sous_sol_peut_servir_de_chambre,,,
45.65961740070948,0,1,1,2,1,Riviï¿½re des Prairies,with_garage,0,0,1,0,0,0,0,0,120.4,26,0,0,10.97,-73.5503339767456,1,12249 rue des Iris,1,1,1,1,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-249270,0,1,1,1,35.05,2011,5,0,0,263800,275000,271500,2_storey,,1,2009,bain_podium_en_coin_douche_indï¿½pendante,3_chambres_ï¿½_l_ï¿½tage,,,
45.667426,0,1,0,2,1,Riviï¿½re des Prairies,no_agents,1,0,0,0,1,0,1,0,120.77,23,0,0,12.19,-73.5504041,1,10604 Perras,2,1,0,0,9,0,1,1,3,0,1,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-248706,0,1,1,0,546.73,2011,5,0,0,246033,299900,288000,semi_detached,south,2,1997,,3_chambres_ï¿½_l_ï¿½tage_dont_une_avec_grand_walk_in_et_une_autre_avec_s_e_attenante,,,
45.4704145,0,1,0,2,1,South-West Montreal,completely_renovated,0,0,0,0,0,0,1,0,116.13,19,0,0,10.36,-73.5924158,1,5059 Ste-Clotilde,1,0,0,0,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-montreal-sud-ouest-quebec-en-248165,0,1,1,1,21.34,2011,5,0,0,,338000,338000,2_storey,,1,,,,,,
45.49275073964817,0,1,0,2,1,Dollard-Des-Ormeaux,no_agents,0,0,1,0,0,1,1,1,167.23,47,0,0,13.14,-73.78164768218994,0,51 Lamarche,2,1,0,0,10,0,0,0,5,0,0,http://duproprio.com//home-for-sale-dollard-des-ormeaux-quebec-en-241890,0,1,1,1,643.07,2011,5,0,0,413000,459000,450000,open_area,,,1984,salle_de_bain_du_sous_sol_avec_plancher_chauffant_ï¿½lectrique,3_chambres_au_2iï¿½me_ï¿½tage_et_2_chambres_au_sous_sol,,,
45.43399686867029,0,1,1,2,1,LaSalle,reduced_price,0,0,0,0,0,1,0,0,100,62,0,0,8.17,-73.63882541656494,0,2492 avenue Dollard,2,0,0,0,7,1,0,0,2,0,0,http://duproprio.com//home-for-sale-lasalle-quebec-en-223351,0,1,1,0,33528,2011,5,0,0,266000,289000,275000,semi_detached,south_west,,1954,bain_douche_au_2e_douche_1er,grand_master_cac_13_x_19,,,
45.55718307009187,0,1,0,2,1,Mercier / Hochelaga / Maisonneuve,,0,0,0,0,0,0,0,0,148.64,12,0,0,12.19,-73.54690074920654,0,2434 Bennett,1,1,1,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-250914,0,1,1,0,12.19,2011,5,0,1,349000,449000,430000,townhouse,,2,1998,,,,,
45.4242791,0,1,1,3,1,LaSalle,with_garage,0,0,1,0,0,0,1,1,200.67,18,0,0,10.97,-73.6120343,1,847 Raymond,1,1,0,0,,0,0,1,3,0,0,http://duproprio.com//house-for-sale-lasalle-quebec-en-249342,0,1,1,0,263,2011,5,0,0,425000,459000,459000,townhouse,south,1,2007,,fermï¿½es,,,
45.63057156875547,0,1,1,2,1,Riviï¿½re des Prairies,with_garage,1,0,0,0,0,1,0,0,97.55,19,0,0,4.72,-73.599573969841,0,12209 Anna-Paquin,1,1,0,0,10,1,0,0,2,0,0,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-248676,0,1,1,0,187.11,2011,5,0,0,214000,249900,244000,townhouse,west,2,2001,double_sink_with_seperate_shower,2_large_bedrooms_on_first_floor,,,
45.6897184,0,1,1,3,1,Pointe-Aux-Trembles / East Montreal,by_appointment,0,0,0,0,1,0,0,0,89.19,210,0,0,9.75,-73.4952201,1,1980 avenue 81 ieme,2,1,1,1,,0,0,0,3,0,0,http://duproprio.com//home-for-sale-pointe-aux-trembles-quebec-en-211078,0,1,1,0,28.65,2011,5,0,0,,,,detached,south,,1983,,,,,
45.5223889,0,1,1,2,1,St-Laurent,several_upgrades,0,0,1,0,0,0,0,0,122.63,16,0,0,10.24,-73.7261582,0,3442 rue Lauriault,1,1,0,1,8,0,0,0,3,0,0,http://duproprio.com//house-for-sale-st-laurent-quebec-en-246511,0,1,1,0,337.7,2011,4,0,0,346600,369000,360000,townhouse,south_west,1,1975,reamenage_en_1995,,,,
45.6336288,0,1,0,3,1,Riviï¿½re des Prairies,updated_price,1,0,0,0,0,0,0,0,122.26,37,0,0,122.26,-73.5950731,0,7826 Andrï¿½ Ampï¿½re,2,1,0,0,10,0,0,1,4,0,0,http://duproprio.com//house-for-sale-riviere-des-prairies-quebec-en-242598,0,1,1,0,273.79,2011,4,0,0,257700,299500,290000,2_storey,,1,1983,,,,,
45.5997358,0,1,1,1,1,Anjou,with_garage,1,0,0,0,0,0,0,0,148.64,49,0,0,21.95,-73.5505902,0,7680 place d'Aubigny,2,1,0,0,14,0,0,1,5,0,0,http://duproprio.com//home-for-sale-anjou-quebec-en-238659,0,1,1,0,29.87,2011,4,0,0,518000,728000,709000,executive,south_east,,1958,complï¿½tes_de_luxe,3_2,,,
45.4540604,0,1,1,1,1,South-West Montreal,no_agents,0,0,0,0,0,1,0,0,83.61,23,0,0,10.97,-73.5853169,0,1539 rue Springland,1,1,0,1,5,1,0,0,3,0,0,http://duproprio.com//house-for-sale-montreal-sud-ouest-quebec-en-244544,0,1,1,0,24.38,2011,4,0,0,,259000,256000,,,,,rï¿½novï¿½e_en_2008,chambres_fermï¿½es,,,
45.5053287,0,0,0,2,1,St-Laurent,completely_renovated,0,0,1,0,0,0,0,0,94,12,0,0,7.93,-73.6823259,0,665 Tait,1,1,0,0,13,0,0,0,4,0,0,http://duproprio.com//home-for-sale-st-laurent-quebec-en-245368,0,1,1,1,371.6,2011,4,0,0,,489900,495000,detached,,1,,completement_refait_en_ceramique_avec_multi_jets_dont_un_robinet_pluie,tres_belle_chambre_avec_plancher_de_bois_et_belle_luminosite,,,
45.5113664,0,1,1,3,1,St-Laurent,completely_renovated,1,0,1,0,0,0,0,0,118.92,50,0,0,9.75,-73.7021606,1,1554 Everest,1,0,0,0,8,0,0,0,2,0,0,http://duproprio.com//house-for-sale-st-laurent-quebec-en-235834,0,1,1,0,22.86,2011,4,0,1,,479000,469000,townhouse,south,1,1997,,,,,
45.612604,0,1,1,2,1,Mercier / Hochelaga / Maisonneuve,no_agents,0,0,1,0,0,0,0,0,136.57,124,0,0,10.67,-73.5412205,1,5912 Eugï¿½ne-Achard,2,0,0,0,,0,0,0,3,0,0,http://duproprio.com//house-for-sale-mercier-hochelaga-maisonneuve-quebec-en-223719,0,1,1,1,26.58,2011,4,0,1,309900,389400,389400,semi_detached,west,1,1987,salle_de_bain_niveau_chambre_refaite_complï¿½tement_a_neuf_jamais_utiliser_vanitï¿½_avec_2_lavabos_plancher_de_cï¿½ramique_factures_fournies_pour_garanties,chambre_des_maï¿½tres_plancher_en_latte_de_chï¿½ne_et_walk_in_et_grandes_fenï¿½tres_les_2_autres_chambres_avec_garde_robe_et_plancher_en_parqueterie,,,
45.524516,0,1,0,2,1,Ahuntsic / Cartierville,completely_renovated,0,0,1,0,1,0,0,0,167.23,27,0,0,12.19,-73.7323287,0,12230 rue Jasmin,3,1,1,1,11,0,0,0,3,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-237081,0,1,1,1,30.48,2011,4,0,0,400000,595000,600000,semi_detached,south,1,,douches_de_verre_trempï¿½_baignoire_ï¿½_remous_comptoirs_marbre_et,1,,,
45.524029029517656,0,1,1,2,1,Ahuntsic / Cartierville,,0,0,1,0,1,0,0,0,132.67,96,0,0,10.36,-73.73551368713379,0,7610 boulevard Gouin Ouest,2,0,1,1,7,0,0,0,3,0,0,http://duproprio.com//house-for-sale-ahuntsic-cartierville-quebec-en-223575,1,1,1,0,40.84,2011,4,0,0,,399000,377000,semi_detached,south_east,1,1976,salle_de_bain_2e_rï¿½novï¿½e_complï¿½tement,grands_garde_robes_dans_chaque_chambre,,,
